sale_id,invoice_id,sale_date,customer_id,product_id,quantity,unit_price,total_price,channel,store_location,payment_method,cost_price,product_name,category,revenue,cost,profit,margin_pct
9012,INV-202412-00120,2024-12-14,2487.0,1242,2,203.39,406.78,pood,Tartu,järelmaks,126.05,Boheemlaslik villane barett,aksessuaarid,406.78,252.1,154.68,38.03
9013,INV-202412-00121,2024-12-21,4021.0,1052,2,41.79,-83.58,online,,järelmaks,29.29,Minimalistlik softshell alussärk,laste_riided,-83.58,58.58,-142.16,170.09
9014,INV-202412-00122,2024-12-18,,1257,1,81.48,81.48,pood,Tartu,järelmaks,51.79,Õhuline kangast nahk sandaalid,jalanõusid,81.48,51.79,29.69,36.44
9015,INV-202412-00123,2024-12-03,4572.0,1161,2,121.98,243.96,pood,Tartu,kaart,81.53,Luksuslik keraamiline seljakott,aksessuaarid,243.96,163.06,80.9,33.16
9016,INV-202412-00124,2024-12-17,4794.0,1333,1,218.54,218.54,pood,Tartu,kaart,140.09,Boheemlaslik nahkne kõrge kontsaga kingad,jalanõusid,218.54,140.09,78.45,35.9
9017,INV-202412-00125,2024-12-01,3997.0,1264,3,221.19,663.57,online,,sularaha,141.9,Mugav goretex platvormi kontsad,jalanõusid,663.57,425.7,237.87,35.85
9018,INV-202412-00126,2024-12-21,4928.0,1025,1,122.07,122.07,online,,järelmaks,78.03,Moodne metallist rätik,aksessuaarid,122.07,78.03,44.04,36.08
9019,INV-202412-00127,2024-12-30,4119.0,1340,2,229.01,458.02,pood,Tallinn,kaart,136.18,Boheemlaslik tweed smokingüklikond,meeste_riided,458.02,272.36,185.66,40.54
9020,INV-202412-00128,2024-12-07,4817.0,1227,1,89.74,120.17,online,,järelmaks,77.08,Mugav kangast tennised,jalanõusid,120.17,77.08,43.09,35.86
9021,INV-202412-00129,2024-12-11,2270.0,1102,1,163.64,163.64,pood,Pärnu,järelmaks,112.68,Minimalistlik sünteetiline saapad,jalanõusid,163.64,112.68,50.96,31.14
9022,INV-202412-00130,2024-12-23,3350.0,1201,1,147.16,147.16,online,,järelmaks,91.71,Moodne keraamiline sall,aksessuaarid,147.16,91.71,55.45,37.68
9023,INV-202412-00131,2024-12-27,2775.0,1040,1,96.11,96.11,pood,Tartu,järelmaks,67.46,Sportlik goretex nahk sandaalid,jalanõusid,96.11,67.46,28.65,29.81
9024,INV-202412-00132,2024-12-02,2570.0,1095,1,140.64,140.64,online,,sularaha,93.17,Minimalistlik villane bleiser,laste_riided,140.64,93.17,47.47,33.75
9025,INV-202412-00133,2024-12-16,2328.0,1098,1,147.92,147.92,pood,Tartu,kaart,97.13,Minimalistlik fliisist slim-fit püksid,laste_riided,147.92,97.13,50.79,34.34
9026,INV-202412-00134,2024-12-03,3422.0,1004,4,41.63,166.52,pood,Tartu,kaart,29.41,Minimalistlik puuvillane tuunika,naiste_riided,166.52,117.64,48.88,29.35
9027,INV-202412-00135,2024-12-14,2766.0,1016,1,54.81,54.81,pood,Tartu,kaart,36.6,Luksuslik trikoo slim-fit püksid,laste_riided,54.81,36.6,18.21,33.22
9029,INV-202412-00137,2024-12-19,,1072,3,95.39,286.17,online,,sularaha,59.21,Klassikaline kangast nahkkindad,aksessuaarid,286.17,177.63,108.54,37.93
9030,INV-202412-00138,2024-12-02,,1295,1,375.34,375.34,online,,sularaha,258.78,Soe sünteetiline loaferid,jalanõusid,375.34,258.78,116.56,31.05
9031,INV-202412-00139,2024-12-19,2795.0,1154,1,190.81,190.81,online,,kaart,119.91,Praktiline nahkne nahk sandaalid,jalanõusid,190.81,119.91,70.9,37.16
9032,INV-202412-00140,2024-12-22,3891.0,1330,1,167.23,167.23,pood,Pärnu,sularaha,106.54,Trendikas trikoo chino püksid,laste_riided,167.23,106.54,60.69,36.29
9033,INV-202412-00141,2024-12-27,4383.0,1036,2,137.33,274.66,pood,Tartu,järelmaks,85.3,Praktiline puuvillane ülikond,meeste_riided,274.66,170.6,104.06,37.89
9034,INV-202412-00142,2024-12-29,4426.0,1216,2,273.06,546.12,pood,Tartu,järelmaks,166.29,Boheemlaslik goretex kingad,jalanõusid,546.12,332.58,213.54,39.1
9035,INV-202412-00143,2024-12-19,,1281,3,292.61,877.83,pood,Tallinn,sularaha,190.07,Sportlik villane tossud,jalanõusid,877.83,570.21,307.62,35.04
9036,INV-202412-00144,2024-12-04,3810.0,1144,2,152.13,304.26,pood,Tallinn,sularaha,105.72,Mugav polüester püksid,meeste_riided,304.26,211.44,92.82,30.51
9037,INV-202412-00145,2024-12-02,2758.0,1016,1,54.81,54.81,online,,järelmaks,36.6,Luksuslik trikoo slim-fit püksid,laste_riided,54.81,36.6,18.21,33.22
9038,INV-202412-00146,2024-12-29,2178.0,1177,1,135.99,135.99,pood,Tartu,kaart,87.88,Minimalistlik linane tuunika,naiste_riided,135.99,87.88,48.11,35.38
9039,INV-202412-00147,2024-12-25,3358.0,1300,1,247.52,247.52,online,,kaart,170.6,Luksuslik merino villane chino püksid,naiste_riided,247.52,170.6,76.92,31.08
9040,INV-202412-00148,2024-12-20,4634.0,1021,2,94.65,189.3,pood,Tallinn,järelmaks,56.9,Minimalistlik trikoo pidžaama,laste_riided,189.3,113.8,75.5,39.88
9041,INV-202412-00149,2024-12-04,4316.0,1137,1,194.46,194.46,pood,Tallinn,sularaha,133.47,Soe džersii cargo püksid,naiste_riided,194.46,133.47,60.99,31.36
9042,INV-202412-00150,2024-12-08,3563.0,1217,1,34.04,34.04,online,,kaart,21.18,Sportlik villane püksid,laste_riided,34.04,21.18,12.86,37.78
9043,INV-202412-00151,2024-12-30,3350.0,1141,2,69.39,138.78,pood,Tartu,kaart,46.6,Trendikas sünteetiline mokassiinid,jalanõusid,138.78,93.2,45.58,32.84
9044,INV-202412-00152,2024-12-05,3556.0,1314,3,234.91,704.73,pood,Tallinn,kaart,153.13,Boheemlaslik nahkne talvesaapad,jalanõusid,704.73,459.39,245.34,34.81
9045,INV-202412-00153,2024-12-24,3434.0,1070,4,139.74,-558.96,pood,Tallinn,sularaha,96.46,Trendikas džersii miniseelik,naiste_riided,-558.96,385.84,-944.8,169.03
9046,INV-202412-00154,2024-12-22,4483.0,1169,2,88.08,176.16,pood,Tartu,sularaha,58.08,Minimalistlik trikoo tuulejope,laste_riided,176.16,116.16,60.0,34.06
9047,INV-202412-00155,2024-12-20,4949.0,1199,2,276.97,553.94,pood,Tallinn,kaart,163.71,Klassikaline kangast tennised,jalanõusid,553.94,327.42,226.52,40.89
9049,INV-202412-00157,2024-12-06,3476.0,1033,2,221.42,442.84,pood,Tallinn,järelmaks,149.36,Moodne seemisnahkne oxfordid,jalanõusid,442.84,298.72,144.12,32.54
9050,INV-202412-00158,2024-12-14,4655.0,1102,2,163.64,327.28,pood,Pärnu,kaart,112.68,Minimalistlik sünteetiline saapad,jalanõusid,327.28,225.36,101.92,31.14
9051,INV-202412-00159,2024-12-03,3131.0,1052,1,41.79,41.79,pood,Tallinn,sularaha,29.29,Minimalistlik softshell alussärk,laste_riided,41.79,29.29,12.5,29.91
9052,INV-202412-00160,2024-12-29,3722.0,1075,4,278.59,1114.36,pood,Tallinn,kaart,181.9,Kerge flanellne kardigan,meeste_riided,1114.36,727.6,386.76,34.71
9053,INV-202412-00161,2024-12-08,2889.0,1346,2,222.29,517.82,online,,järelmaks,157.35,Mugav merino villane cargo püksid,meeste_riided,517.82,314.7,203.12,39.23
9054,INV-202412-00162,2024-12-12,2826.0,1084,2,156.13,312.26,pood,Tallinn,sularaha,98.37,Õhuline nahkne elastne vöö,aksessuaarid,312.26,196.74,115.52,36.99
9055,INV-202412-00163,2024-12-13,4949.0,1288,1,138.9,138.9,pood,Tallinn,kaart,84.62,Soe polüester slim-fit püksid,meeste_riided,138.9,84.62,54.28,39.08
9056,INV-202412-00164,2024-12-11,,1338,5,282.29,1411.45,pood,Tallinn,sularaha,195.5,Sportlik kangast tennised,jalanõusid,1411.45,977.5,433.95,30.74
9057,INV-202412-00165,2024-12-30,2252.0,1027,1,346.7,346.7,pood,Tallinn,sularaha,346.7,Praktiline viskoosne jakk,naiste_riided,346.7,346.7,0.0,0.0
9058,INV-202412-00166,2024-12-23,2577.0,1072,1,95.39,95.39,pood,Tartu,kaart,59.21,Klassikaline kangast nahkkindad,aksessuaarid,95.39,59.21,36.18,37.93
9059,INV-202412-00167,2024-12-24,2727.0,1020,1,100.4,100.4,online,,järelmaks,62.63,Elegantne puuvillane body,laste_riided,100.4,62.63,37.77,37.62
9060,INV-202412-00168,2024-12-16,3350.0,1176,2,245.59,491.18,pood,Tallinn,järelmaks,159.4,Boheemlaslik merino villane kapuutsiga pusa,naiste_riided,491.18,318.8,172.38,35.1
9061,INV-202412-00169,2024-12-05,4886.0,1060,2,253.26,506.52,pood,Tartu,kaart,153.0,Luksuslik puuvillane linane särk,meeste_riided,506.52,306.0,200.52,39.59
9062,INV-202412-00170,2024-12-30,4473.0,1236,1,205.89,205.89,pood,Tartu,kaart,127.65,Stiilne puust müts,aksessuaarid,205.89,127.65,78.24,38.0
9063,INV-202412-00171,2024-12-31,,1223,3,319.98,959.94,online,,sularaha,192.81,Praktiline kangast kõrge kontsaga kingad,jalanõusid,959.94,578.43,381.51,39.74
9064,INV-202412-00172,2024-12-23,3431.0,1084,2,156.13,312.26,online,,järelmaks,98.37,Õhuline nahkne elastne vöö,aksessuaarid,312.26,196.74,115.52,36.99
9065,INV-202412-00173,2024-12-11,4938.0,1026,1,166.27,166.27,online,,kaart,107.22,Vintage siidine skaterkleit,naiste_riided,166.27,107.22,59.05,35.51
9066,INV-202412-00174,2024-12-15,3200.0,1255,2,114.94,229.88,online,,kaart,77.24,Sportlik polüester slim-fit ülikond,meeste_riided,229.88,154.48,75.4,32.8
9067,INV-202412-00175,2024-12-21,,1124,5,232.61,1163.05,online,,sularaha,148.69,Klassikaline villane madalad kontsad,jalanõusid,1163.05,743.45,419.6,36.08
9068,INV-202412-00176,2024-12-28,4391.0,1240,2,356.57,713.14,pood,Tallinn,kaart,237.31,Õhuline tweed püksid,meeste_riided,713.14,474.62,238.52,33.45
9069,INV-202412-00177,2024-12-21,2075.0,1070,1,139.74,139.74,pood,Tartu,sularaha,96.46,Trendikas džersii miniseelik,naiste_riided,139.74,96.46,43.28,30.97
9070,INV-202412-00178,2024-12-03,2445.0,1142,1,307.27,307.27,online,,sularaha,211.12,Sportlik seemisnahkne nahk sandaalid,jalanõusid,307.27,211.12,96.15,31.29
9071,INV-202412-00179,2024-12-22,,1115,1,53.19,53.19,online,,kaart,35.97,Soe orgaaniline sokid,laste_riided,53.19,35.97,17.22,32.37
9072,INV-202412-00180,2024-12-14,4114.0,1326,2,106.82,213.64,online,,järelmaks,71.74,Stiilne orgaaniline pidžaama,laste_riided,213.64,143.48,70.16,32.84
9073,INV-202412-00181,2024-12-30,2037.0,1179,1,96.68,82.15,pood,Tartu,kaart,55.66,Elegantne tweed püksid,meeste_riided,82.15,55.66,26.49,32.25
9074,INV-202412-00182,2024-12-22,4447.0,1304,3,210.36,631.08,online,,sularaha,148.01,Kerge villane talvesaapad,jalanõusid,631.08,444.03,187.05,29.64
9075,INV-202412-00183,2024-12-28,3666.0,1041,4,107.36,429.44,online,,sularaha,67.0,Vintage orgaaniline komplekt,laste_riided,429.44,268.0,161.44,37.59
9076,INV-202412-00184,2024-12-23,2192.0,1025,2,122.07,244.14,online,,kaart,78.03,Moodne metallist rätik,aksessuaarid,244.14,156.06,88.08,36.08
9077,INV-202412-00185,2024-12-22,4535.0,1232,2,194.57,389.14,online,,järelmaks,118.71,Kerge metallist labakindad,aksessuaarid,389.14,237.42,151.72,38.99
9078,INV-202412-00186,2024-12-04,3434.0,1052,2,41.79,83.58,pood,Tartu,järelmaks,29.29,Minimalistlik softshell alussärk,laste_riided,83.58,58.58,25.0,29.91
9079,INV-202412-00187,2024-12-04,2826.0,1006,4,238.2,1277.68,pood,Tartu,kaart,208.86,Praktiline džersii seelik,naiste_riided,1277.68,835.44,442.24,34.61
9080,INV-202412-00188,2024-12-31,4376.0,1263,4,169.95,679.8,online,,järelmaks,108.54,Praktiline keraamiline kaabu,aksessuaarid,679.8,434.16,245.64,36.13
9082,INV-202412-00190,2024-12-27,4283.0,1080,1,51.5,51.5,online,,kaart,35.75,Minimalistlik softshell chino püksid,laste_riided,51.5,35.75,15.75,30.58
9083,INV-202412-00191,2024-12-12,2222.0,1075,1,278.59,278.59,pood,Tallinn,kaart,181.9,Kerge flanellne kardigan,meeste_riided,278.59,181.9,96.69,34.71
9084,INV-202412-00192,2024-12-06,3886.0,1078,1,42.64,42.64,online,,järelmaks,25.25,Stiilne merino villane parka,naiste_riided,42.64,25.25,17.39,40.78
9085,INV-202412-00193,2024-12-10,3534.0,1162,2,89.39,178.78,pood,Tallinn,kaart,61.59,Klassikaline linane mantelpaltoo,meeste_riided,178.78,123.18,55.6,31.1
9086,INV-202412-00194,2024-12-06,2721.0,1009,2,332.55,665.1,online,,kaart,206.74,Praktiline merino villane parka,meeste_riided,665.1,413.48,251.62,37.83
9087,INV-202412-00195,2024-12-15,3550.0,1143,1,307.83,307.83,pood,Tartu,sularaha,182.53,Õhuline linane jakk,naiste_riided,307.83,182.53,125.3,40.7
9088,INV-202412-00196,2024-12-06,,1033,1,221.42,221.42,pood,Tartu,sularaha,149.36,Moodne seemisnahkne oxfordid,jalanõusid,221.42,149.36,72.06,32.54
9089,INV-202412-00197,2024-12-18,4410.0,1339,2,35.68,71.36,online,,järelmaks,24.14,Moodne puuvillane komplekt,laste_riided,71.36,48.28,23.08,32.34
9090,INV-202412-00198,2024-12-15,2382.0,1011,2,53.99,107.98,pood,Tallinn,sularaha,35.43,Moodne villane pühapäevakleit,laste_riided,107.98,70.86,37.12,34.38
9091,INV-202412-00199,2024-12-15,4080.0,1279,1,66.21,66.21,online,,kaart,44.52,Luksuslik orgaaniline dressikomplekt,laste_riided,66.21,44.52,21.69,32.76
9092,INV-202412-00200,2024-12-19,4347.0,1192,2,109.62,219.24,pood,Tartu,kaart,67.16,Soe džersii suvekleit,naiste_riided,219.24,134.32,84.92,38.73
9093,INV-202412-00201,2024-12-07,2775.0,1276,3,187.16,561.48,online,,sularaha,126.55,Trendikas sünteetiline platvorm sandaalid,jalanõusid,561.48,379.65,181.83,32.38
9094,INV-202412-00202,2024-12-15,3618.0,1347,3,246.97,740.91,pood,Tallinn,sularaha,148.73,Minimalistlik džersii polo särk,meeste_riided,740.91,446.19,294.72,39.78
9095,INV-202412-00203,2024-12-11,2949.0,1037,1,141.05,141.05,online,,kaart,91.35,Stiilne nahkne derbyd,jalanõusid,141.05,91.35,49.7,35.24
9096,INV-202412-00204,2024-12-07,,1164,2,179.35,358.7,online,,kaart,117.75,Luksuslik puuvillane jakk,naiste_riided,358.7,235.5,123.2,34.35
9097,INV-202412-00205,2024-12-04,3982.0,1062,1,149.55,149.55,pood,Tartu,järelmaks,99.5,Luksuslik keraamiline elastne vöö,aksessuaarid,149.55,99.5,50.05,33.47
9098,INV-202412-00206,2024-12-30,3025.0,1185,2,203.67,407.34,pood,Tartu,järelmaks,129.9,Moodne džersii slim-fit ülikond,meeste_riided,407.34,259.8,147.54,36.22
9099,INV-202412-00207,2024-12-21,4519.0,1092,5,144.2,721.0,online,,sularaha,89.91,Mugav flanellne parka,meeste_riided,721.0,449.55,271.45,37.65
9100,INV-202412-00208,2024-12-04,2233.0,1038,3,329.99,989.97,pood,Tallinn,kaart,196.94,Õhuline nahkne sporditossud,jalanõusid,989.97,590.82,399.15,40.32
9101,INV-202412-00209,2024-12-29,2775.0,1309,3,211.35,634.05,pood,Tallinn,kaart,129.14,Moodne viskoosne plisseeseelik,naiste_riided,634.05,387.42,246.63,38.9
9102,INV-202412-00210,2024-12-27,3222.0,1300,2,247.52,495.04,pood,Tartu,sularaha,170.6,Luksuslik merino villane chino püksid,naiste_riided,495.04,341.2,153.84,31.08
9104,INV-202412-00212,2024-12-24,,1190,3,155.05,414.39,pood,Tallinn,järelmaks,90.95,Õhuline orgaaniline alussärk,laste_riided,414.39,272.85,141.54,34.16
9105,INV-202412-00213,2024-12-19,,1218,1,108.09,108.09,pood,Tartu,kaart,72.15,Luksuslik satiinne teksapüksid,naiste_riided,108.09,72.15,35.94,33.25
9106,INV-202412-00214,2024-12-23,,1277,1,121.51,121.51,online,,järelmaks,79.45,Stiilne kangast jooksutossud,jalanõusid,121.51,79.45,42.06,34.61
9107,INV-202412-00215,2024-12-28,4674.0,1077,1,62.56,62.56,online,,sularaha,36.98,Boheemlaslik kangast reisikott,aksessuaarid,62.56,36.98,25.58,40.89
9108,INV-202412-00216,2024-12-10,4949.0,1114,1,74.7,74.7,online,,järelmaks,52.97,Luksuslik villane saapad,jalanõusid,74.7,52.97,21.73,29.09
9109,INV-202412-00217,2024-12-30,2126.0,1208,1,76.7,76.7,pood,Tartu,sularaha,51.35,Luksuslik linane bleiser,naiste_riided,76.7,51.35,25.35,33.05
9110,INV-202412-00218,2024-12-09,4949.0,1276,5,187.16,935.8,pood,Tallinn,järelmaks,126.55,Trendikas sünteetiline platvorm sandaalid,jalanõusid,935.8,632.75,303.05,32.38
9111,INV-202412-00219,2024-12-20,3974.0,1294,1,53.01,53.01,pood,Tallinn,kaart,36.61,Trendikas flanellne mantelpaltoo,meeste_riided,53.01,36.61,16.4,30.94
9112,INV-202412-00220,2024-12-22,3406.0,1274,2,234.79,-469.58,pood,Tallinn,kaart,156.71,Soe teksane chino püksid,meeste_riided,-469.58,313.42,-783.0,166.74
9113,INV-202412-00221,2024-12-24,3861.0,1239,2,78.09,156.18,pood,Tartu,sularaha,47.31,Minimalistlik viskoosne skaterkleit,naiste_riided,156.18,94.62,61.56,39.42
9114,INV-202412-00222,2024-12-05,4807.0,1040,1,96.11,96.11,pood,Tallinn,sularaha,67.46,Sportlik goretex nahk sandaalid,jalanõusid,96.11,67.46,28.65,29.81
9115,INV-202412-00223,2024-12-28,4325.0,1078,3,42.64,127.92,pood,Tallinn,sularaha,25.25,Stiilne merino villane parka,naiste_riided,127.92,75.75,52.17,40.78
9116,INV-202412-00224,2024-12-31,2077.0,1104,1,191.48,191.48,pood,Pärnu,kaart,117.01,Vintage kangast vöö,aksessuaarid,191.48,117.01,74.47,38.89
9117,INV-202412-00225,2024-12-25,4579.0,1329,1,110.02,110.02,pood,Tartu,sularaha,65.74,Moodne viskoosne teksapüksid,naiste_riided,110.02,65.74,44.28,40.25
9118,INV-202412-00226,2024-12-31,4346.0,1128,2,274.5,549.0,pood,Tallinn,järelmaks,184.73,Luksuslik polüester V-kaelusega kampsun,meeste_riided,549.0,369.46,179.54,32.7
9119,INV-202412-00227,2024-12-12,4678.0,1291,2,219.83,439.66,online,,järelmaks,138.06,Kerge siidine nahkkindad,aksessuaarid,439.66,276.12,163.54,37.2
9120,INV-202412-00228,2024-12-03,3003.0,1282,1,16.62,16.62,pood,Tartu,kaart,11.42,Moodne villane kaelasall,aksessuaarid,16.62,11.42,5.2,31.29
9121,INV-202412-00229,2024-12-09,2187.0,1222,5,26.62,133.1,online,,kaart,16.81,Luksuslik softshell komplekt,laste_riided,133.1,84.05,49.05,36.85
9122,INV-202412-00230,2024-12-26,2154.0,1257,2,81.48,162.96,online,,järelmaks,51.79,Õhuline kangast nahk sandaalid,jalanõusid,162.96,103.58,59.38,36.44
9123,INV-202412-00231,2024-12-14,2850.0,1170,4,158.51,634.04,pood,Tallinn,järelmaks,102.33,Elegantne kashmiir tuulejope,naiste_riided,634.04,409.32,224.72,35.44
9124,INV-202412-00232,2024-12-26,2872.0,1282,1,16.62,16.62,pood,Pärnu,kaart,11.42,Moodne villane kaelasall,aksessuaarid,16.62,11.42,5.2,31.29
9125,INV-202412-00233,2024-12-24,3282.0,1058,2,302.86,605.72,online,,järelmaks,216.32,Õhuline sünteetiline rannasandaalid,jalanõusid,605.72,432.64,173.08,28.57
9126,INV-202412-00234,2024-12-19,3459.0,1164,3,179.35,538.05,online,,järelmaks,117.75,Luksuslik puuvillane jakk,naiste_riided,538.05,353.25,184.8,34.35
9127,INV-202412-00235,2024-12-19,2004.0,1168,2,316.04,632.08,pood,Tartu,järelmaks,214.05,Trendikas džersii slim-fit püksid,meeste_riided,632.08,428.1,203.98,32.27
9128,INV-202412-00236,2024-12-23,3065.0,1214,1,250.17,250.17,pood,Tartu,järelmaks,176.29,Luksuslik merino villane kapuutsiga pusa,naiste_riided,250.17,176.29,73.88,29.53
9129,INV-202412-00237,2024-12-14,,1268,2,110.53,221.06,pood,Tartu,järelmaks,71.35,Kerge teksane slim-fit ülikond,meeste_riided,221.06,142.7,78.36,35.45
9130,INV-202412-00238,2024-12-21,2638.0,1341,1,45.21,45.21,online,,kaart,27.64,Stiilne siidine labakindad,aksessuaarid,45.21,27.64,17.57,38.86
9131,INV-202412-00239,2024-12-13,4636.0,1101,1,159.25,159.25,online,,sularaha,102.96,Õhuline flanellne V-kaelusega kampsun,meeste_riided,159.25,102.96,56.29,35.35
9132,INV-202412-00240,2024-12-27,2264.0,1165,1,47.38,47.38,online,,kaart,28.46,Õhuline softshell dressikomplekt,laste_riided,47.38,28.46,18.92,39.93
9133,INV-202412-00241,2024-12-24,3679.0,1288,2,138.9,277.8,pood,Tallinn,kaart,84.62,Soe polüester slim-fit püksid,meeste_riided,277.8,169.24,108.56,39.08
9134,INV-202412-00242,2024-12-15,2995.0,1347,2,246.97,493.94,pood,Pärnu,sularaha,148.73,Minimalistlik džersii polo särk,meeste_riided,493.94,297.46,196.48,39.78
9135,INV-202412-00243,2024-12-20,3764.0,1320,1,30.05,30.05,pood,Tallinn,sularaha,20.02,Trendikas fliisist tuulejope,laste_riided,30.05,20.02,10.03,33.38
9136,INV-202412-00244,2024-12-21,4637.0,1129,1,182.77,182.77,online,,kaart,119.04,Elegantne siidine teksapüksid,naiste_riided,182.77,119.04,63.73,34.87
9137,INV-202412-00245,2024-12-11,4836.0,1264,1,221.19,221.19,pood,Tartu,kaart,141.9,Mugav goretex platvormi kontsad,jalanõusid,221.19,141.9,79.29,35.85
9138,INV-202412-00246,2024-12-25,2495.0,1277,1,121.51,121.51,pood,Tartu,kaart,79.45,Stiilne kangast jooksutossud,jalanõusid,121.51,79.45,42.06,34.61
9139,INV-202412-00247,2024-12-01,,1075,1,278.59,278.59,pood,Tallinn,sularaha,181.9,Kerge flanellne kardigan,meeste_riided,278.59,181.9,96.69,34.71
9140,INV-202412-00248,2024-12-11,4825.0,1342,3,208.11,624.33,pood,Tallinn,kaart,131.66,Klassikaline flanellne cargo püksid,meeste_riided,624.33,394.98,229.35,36.74
9141,INV-202412-00249,2024-12-26,3460.0,1140,1,106.69,106.69,pood,Pärnu,järelmaks,63.58,Moodne flanellne triiksärk,meeste_riided,106.69,63.58,43.11,40.41
9142,INV-202412-00250,2024-12-08,2980.0,1288,1,138.9,138.9,online,,sularaha,84.62,Soe polüester slim-fit püksid,meeste_riided,138.9,84.62,54.28,39.08
9143,INV-202412-00251,2024-12-21,2619.0,1146,1,31.65,31.65,online,,kaart,22.19,Trendikas trikoo jakk,laste_riided,31.65,22.19,9.46,29.89
9144,INV-202412-00252,2024-12-24,,1185,2,203.67,407.34,pood,Pärnu,sularaha,129.9,Moodne džersii slim-fit ülikond,meeste_riided,407.34,259.8,147.54,36.22
9145,INV-202412-00253,2024-12-09,3740.0,1076,2,89.29,178.58,online,,sularaha,89.29,Klassikaline džersii bleiser,meeste_riided,178.58,178.58,0.0,0.0
9146,INV-202412-00254,2024-12-02,3857.0,1171,3,351.62,1054.86,pood,Tallinn,kaart,217.34,Sportlik džersii ülikond,meeste_riided,1054.86,652.02,402.84,38.19
9147,INV-202412-00255,2024-12-28,3684.0,1131,2,166.27,332.54,pood,Tartu,järelmaks,102.23,Praktiline merino villane pusa,naiste_riided,332.54,204.46,128.08,38.52
9148,INV-202412-00256,2024-12-10,3722.0,1239,1,78.09,78.09,online,,sularaha,47.31,Minimalistlik viskoosne skaterkleit,naiste_riided,78.09,47.31,30.78,39.42
9149,INV-202412-00257,2024-12-13,4198.0,1207,2,241.13,482.26,online,,kaart,170.1,Õhuline seemisnahkne rannasandaalid,jalanõusid,482.26,340.2,142.06,29.46
9150,INV-202412-00258,2024-12-31,4590.0,1283,3,188.91,566.73,pood,Tartu,sularaha,111.74,Klassikaline nahkne sõrmus,aksessuaarid,566.73,335.22,231.51,40.85
9151,INV-202412-00259,2024-12-06,2955.0,1210,2,333.05,749.08,pood,Tallinn,sularaha,225.61,Vintage tweed kampsun,meeste_riided,749.08,451.22,297.86,39.76
9152,INV-202412-00260,2024-12-01,4980.0,1281,2,292.61,585.22,pood,Tallinn,sularaha,190.07,Sportlik villane tossud,jalanõusid,585.22,380.14,205.08,35.04
9153,INV-202412-00261,2024-12-08,3722.0,1080,1,51.5,51.5,online,,kaart,35.75,Minimalistlik softshell chino püksid,laste_riided,51.5,35.75,15.75,30.58
9154,INV-202412-00262,2024-12-31,4196.0,1076,1,89.29,89.29,pood,Tallinn,järelmaks,89.29,Klassikaline džersii bleiser,meeste_riided,89.29,89.29,0.0,0.0
9155,INV-202412-00263,2024-12-28,4830.0,1238,2,72.73,145.46,pood,Tallinn,kaart,48.98,Minimalistlik džersii chino püksid,naiste_riided,145.46,97.96,47.5,32.66
9156,INV-202412-00264,2024-12-06,3390.0,1216,1,273.06,273.06,online,,sularaha,166.29,Boheemlaslik goretex kingad,jalanõusid,273.06,166.29,106.77,39.1
9157,INV-202412-00265,2024-12-03,2889.0,1310,1,106.21,106.21,pood,Tallinn,järelmaks,66.03,Luksuslik fliisist komplekt,laste_riided,106.21,66.03,40.18,37.83
9158,INV-202412-00266,2024-12-19,3234.0,1021,2,94.65,189.3,pood,Tallinn,kaart,56.9,Minimalistlik trikoo pidžaama,laste_riided,189.3,113.8,75.5,39.88
9159,INV-202412-00267,2024-12-30,4696.0,1233,1,111.26,111.26,pood,Tallinn,kaart,67.78,Vintage viskoosne püksid,naiste_riided,111.26,67.78,43.48,39.08
9160,INV-202412-00268,2024-12-11,3665.0,1185,2,203.67,407.34,pood,Tartu,kaart,129.9,Moodne džersii slim-fit ülikond,meeste_riided,407.34,259.8,147.54,36.22
9161,INV-202412-00269,2024-12-09,4687.0,1013,1,218.99,218.99,pood,Tallinn,kaart,141.58,Boheemlaslik džersii teksapüksid,naiste_riided,218.99,141.58,77.41,35.35
9162,INV-202412-00270,2024-12-13,,1073,2,123.82,247.64,online,,sularaha,78.52,Luksuslik džersii chino püksid,meeste_riided,247.64,157.04,90.6,36.59
9163,INV-202412-00271,2024-12-30,2238.0,1323,1,151.08,151.08,online,,kaart,100.65,Vintage merino villane tuulejope,meeste_riided,151.08,100.65,50.43,33.38
9164,INV-202412-00272,2024-12-07,4970.0,1158,5,70.01,350.05,pood,Tartu,sularaha,42.44,Praktiline flanellne linane särk,meeste_riided,350.05,212.2,137.85,39.38
9165,INV-202412-00273,2024-12-28,2195.0,1254,1,159.08,136.3,pood,Tallinn,järelmaks,92.57,Luksuslik orgaaniline pühapäevakleit,laste_riided,136.3,92.57,43.73,32.08
9166,INV-202412-00274,2024-12-24,,1317,1,62.55,62.55,online,,sularaha,40.34,Soe kangast nahk sandaalid,jalanõusid,62.55,40.34,22.21,35.51
9167,INV-202412-00275,2024-12-09,4831.0,1094,1,93.7,93.7,online,,kaart,63.68,Elegantne linane linane särk,meeste_riided,93.7,63.68,30.02,32.04
9168,INV-202412-00276,2024-12-05,3722.0,1332,1,81.85,81.85,pood,Tallinn,kaart,57.94,Luksuslik džersii ülikond,meeste_riided,81.85,57.94,23.91,29.21
9169,INV-202412-00277,2024-12-28,4174.0,1169,2,88.08,176.16,online,,järelmaks,58.08,Minimalistlik trikoo tuulejope,laste_riided,176.16,116.16,60.0,34.06
